Trip_ID,Trip_Start_Time,day_type,holiday_type,trip_direction,Route,Stamp,Origin,Destination,Distance_km,Boarding,Alighting
374,2025-01-30 06:01:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 09:22:30,Senbreejat,Kollupitiya,2.4,0,4
374,2025-01-30 06:01:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 09:22:45,Kollupitiya,,0.0,0,4
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 10:11:20,Kollupitiya,Senbreejat,2.4,0,0
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 10:19:20,Senbreejat,Borella,2.0,0,0
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 10:26:00,Borella,rajagiriya,1.7,2,0
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 10:39:00,rajagiriya,Athukotte,1.7,1,1
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 10:44:40,Athukotte,Battaramulla,1.2,0,1
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 10:48:40,Battaramulla,Koswatta,1.5,0,1
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 10:53:40,Koswatta,Malabe,3.1,0,0
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 11:04:00,Malabe,Pittugala,2.3,0,0
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 11:11:40,Pittugala,Kothalawala,1.8,0,0
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 11:17:40,Kothalawala,Kaduwela,1.7,0,0
375,2025-01-30 10:26:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 11:23:20,Kaduwela,,0.0,0,0
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 15:24:00,Kaduwela,Kothalawala,1.7,2,0
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 15:25:00,Kothalawala,Pittugala,1.8,9,0
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 15:33:14,Pittugala,Malabe,2.3,0,1
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 15:44:20,Malabe,Koswatta,3.1,0,1
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 15:49:42,Koswatta,Battaramulla,1.5,0,3
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 15:54:00,Battaramulla,Athukotte,1.2,1,0
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 15:56:00,Athukotte,rajagiriya,1.7,3,0
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 16:02:00,rajagiriya,Borella,1.7,6,1
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 16:09:00,Borella,Senbreejat,2.0,8,3
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 16:14:00,Senbreejat,Kollupitiya,2.4,4,0
376,2025-01-30 15:24:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 16:22:00,Kollupitiya,,0.0,0,24
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 17:12:00,Kollupitiya,Senbreejat,2.4,43,0
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 17:20:00,Senbreejat,Borella,2.0,6,0
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 17:27:00,Borella,rajagiriya,1.7,13,3
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 17:36:00,rajagiriya,Athukotte,1.7,8,12
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 17:42:40,Athukotte,Battaramulla,1.2,0,3
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 17:51:00,Battaramulla,Koswatta,1.5,12,6
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 17:59:02,Koswatta,Malabe,3.1,0,3
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 18:05:00,Malabe,Pittugala,2.3,9,30
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 18:10:00,Pittugala,Kothalawala,1.8,5,5
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 18:19:00,Kothalawala,Kaduwela,1.7,1,12
377,2025-01-30 17:12:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-01-30 18:24:40,Kaduwela,,0.0,0,23
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 18:43:00,Kaduwela,Kothalawala,1.7,9,0
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 18:46:00,Kothalawala,Pittugala,1.8,4,1
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 18:53:00,Pittugala,Malabe,2.3,2,4
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 19:00:00,Malabe,Koswatta,3.1,3,5
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 19:10:20,Koswatta,Battaramulla,1.5,0,8
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 19:15:20,Battaramulla,Athukotte,1.2,0,0
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 19:19:20,Athukotte,rajagiriya,1.7,0,0
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 19:25:00,rajagiriya,Borella,1.7,0,0
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 19:30:40,Borella,Senbreejat,2.0,0,0
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 19:37:20,Senbreejat,Kollupitiya,2.4,0,0
378,2025-01-30 18:43:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-30 19:45:20,Kollupitiya,,0.0,0,0
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 06:21:00,Kaduwela,Kothalawala,1.7,27,21
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 06:21:15,Kothalawala,Pittugala,1.8,20,4
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 06:21:30,Pittugala,Malabe,2.3,12,2
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 06:24:00,Malabe,Koswatta,3.1,22,4
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 07:25:00,Koswatta,Battaramulla,1.5,20,3
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 07:25:15,Battaramulla,Athukotte,1.2,10,23
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 07:42:00,Athukotte,rajagiriya,1.7,0,3
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 08:54:00,rajagiriya,Borella,1.7,10,9
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 08:54:15,Borella,Senbreejat,2.0,9,7
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 08:54:30,Senbreejat,Kollupitiya,2.4,0,13
379,2025-01-31 06:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 08:54:45,Kollupitiya,,0.0,0,14
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 09:08:20,Kaduwela,Kothalawala,1.7,0,0
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 09:14:00,Kothalawala,Pittugala,1.8,0,0
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 09:20:00,Pittugala,Malabe,2.3,0,0
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 09:27:40,Malabe,Koswatta,3.1,0,0
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 09:38:00,Koswatta,Battaramulla,1.5,0,0
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 09:43:00,Battaramulla,Athukotte,1.2,0,1
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 09:47:00,Athukotte,rajagiriya,1.7,0,0
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 09:52:40,rajagiriya,Borella,1.7,0,0
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 09:58:20,Borella,Senbreejat,2.0,0,0
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 10:05:00,Senbreejat,Kollupitiya,2.4,1,0
380,2025-01-31 10:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 10:13:00,Kollupitiya,,0.0,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 12:45:20,Kaduwela,Kothalawala,1.7,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 12:51:00,Kothalawala,Pittugala,1.8,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 12:57:00,Pittugala,Malabe,2.3,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 13:04:40,Malabe,Koswatta,3.1,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 13:15:00,Koswatta,Battaramulla,1.5,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 13:20:00,Battaramulla,Athukotte,1.2,1,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 13:24:00,Athukotte,rajagiriya,1.7,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 13:29:40,rajagiriya,Borella,1.7,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 13:35:20,Borella,Senbreejat,2.0,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 13:42:00,Senbreejat,Kollupitiya,2.4,0,0
381,2025-01-31 13:20:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 13:50:00,Kollupitiya,,0.0,0,0
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 15:29:00,Kaduwela,Kothalawala,1.7,3,0
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 15:36:15,Kothalawala,Pittugala,1.8,0,0
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 15:45:30,Pittugala,Malabe,2.3,0,3
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 15:58:00,Malabe,Koswatta,3.1,1,0
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 16:08:20,Koswatta,Battaramulla,1.5,0,1
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 16:13:20,Battaramulla,Athukotte,1.2,0,0
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 16:17:20,Athukotte,rajagiriya,1.7,0,0
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 16:23:00,rajagiriya,Borella,1.7,0,0
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 16:28:40,Borella,Senbreejat,2.0,0,0
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 16:35:20,Senbreejat,Kollupitiya,2.4,0,0
382,2025-01-31 15:29:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 16:43:20,Kollupitiya,,0.0,0,0
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 18:35:20,Kaduwela,Kothalawala,1.7,0,0
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 18:41:00,Kothalawala,Pittugala,1.8,0,0
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 18:47:00,Pittugala,Malabe,2.3,0,0
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 18:54:40,Malabe,Koswatta,3.1,0,0
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 19:05:00,Koswatta,Battaramulla,1.5,13,0
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 19:22:00,Battaramulla,Athukotte,1.2,15,1
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 19:28:36,Athukotte,rajagiriya,1.7,0,0
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 19:35:13,rajagiriya,Borella,1.7,0,0
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 19:43:00,Borella,Senbreejat,2.0,8,4
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 19:49:40,Senbreejat,Kollupitiya,2.4,0,0
383,2025-01-31 19:05:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-01-31 19:57:40,Kollupitiya,,0.0,0,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 06:32:00,Kaduwela,Kothalawala,1.7,0,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 06:37:40,Kothalawala,Pittugala,1.8,0,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 06:43:40,Pittugala,Malabe,2.3,0,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 06:51:20,Malabe,Koswatta,3.1,0,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 07:01:40,Koswatta,Battaramulla,1.5,0,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 07:06:40,Battaramulla,Athukotte,1.2,0,3
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 07:10:40,Athukotte,rajagiriya,1.7,0,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 07:16:20,rajagiriya,Borella,1.7,0,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 07:22:00,Borella,Senbreejat,2.0,4,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 07:28:40,Senbreejat,Kollupitiya,2.4,0,0
384,2025-02-01 07:22:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-01 07:36:40,Kollupitiya,,0.0,0,0
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:03:00,Kaduwela,Kothalawala,1.7,6,10
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:04:00,Kothalawala,Pittugala,1.8,2,0
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:10:00,Pittugala,Malabe,2.3,4,0
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:10:15,Malabe,Koswatta,3.1,18,0
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:10:30,Koswatta,Battaramulla,1.5,13,3
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:10:45,Battaramulla,Athukotte,1.2,8,4
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:11:00,Athukotte,rajagiriya,1.7,0,3
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:11:15,rajagiriya,Borella,1.7,9,2
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:11:30,Borella,Senbreejat,2.0,0,12
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:11:45,Senbreejat,Kollupitiya,2.4,0,7
385,2025-02-02 06:23:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 07:12:00,Kollupitiya,,0.0,0,19
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 08:21:00,Kollupitiya,Senbreejat,2.4,2,0
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 08:25:19,Senbreejat,Borella,2.0,0,0
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 08:29:00,Borella,rajagiriya,1.7,4,1
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 08:38:00,rajagiriya,Athukotte,1.7,2,1
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 08:39:26,Athukotte,Battaramulla,1.2,0,0
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 08:41:15,Battaramulla,Koswatta,1.5,0,0
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 08:45:00,Koswatta,Malabe,3.1,2,0
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 08:55:20,Malabe,Pittugala,2.3,0,4
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 09:03:00,Pittugala,Kothalawala,1.8,0,2
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 09:09:00,Kothalawala,Kaduwela,1.7,0,1
386,2025-02-02 08:21:00,weekend,none,1,177 - Kollupitiya - Kaduwela,2025-02-02 09:14:40,Kaduwela,,0.0,0,1
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 09:50:00,Kaduwela,Kothalawala,1.7,5,0
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 09:55:00,Kothalawala,Pittugala,1.8,7,0
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 10:03:00,Pittugala,Malabe,2.3,2,5
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 10:08:00,Malabe,Koswatta,3.1,8,3
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 10:16:20,Koswatta,Battaramulla,1.5,0,3
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 10:23:00,Battaramulla,Athukotte,1.2,2,2
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 10:28:02,Athukotte,rajagiriya,1.7,0,0
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 10:33:04,rajagiriya,Borella,1.7,0,0
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 10:39:00,Borella,Senbreejat,2.0,1,1
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 10:45:40,Senbreejat,Kollupitiya,2.4,0,0
387,2025-02-02 09:50:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 10:53:40,Kollupitiya,,0.0,0,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 12:23:00,Kaduwela,Kothalawala,1.7,0,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 12:28:40,Kothalawala,Pittugala,1.8,0,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 12:34:40,Pittugala,Malabe,2.3,0,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 12:42:20,Malabe,Koswatta,3.1,0,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 12:52:40,Koswatta,Battaramulla,1.5,0,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 12:57:40,Battaramulla,Athukotte,1.2,0,1
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 13:01:40,Athukotte,rajagiriya,1.7,0,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 13:07:20,rajagiriya,Borella,1.7,0,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 13:13:00,Borella,Senbreejat,2.0,5,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 13:19:40,Senbreejat,Kollupitiya,2.4,0,0
388,2025-02-02 13:13:00,weekend,none,0,177 - Kaduwela - Kollupitiya,2025-02-02 13:27:40,Kollupitiya,,0.0,0,0
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 06:23:00,Kaduwela,Kothalawala,1.7,35,16
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 08:05:00,Kothalawala,Pittugala,1.8,5,2
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 08:05:15,Pittugala,Malabe,2.3,14,5
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 08:05:30,Malabe,Koswatta,3.1,35,4
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 08:05:45,Koswatta,Battaramulla,1.5,8,5
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 08:06:00,Battaramulla,Athukotte,1.2,2,10
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 08:06:15,Athukotte,rajagiriya,1.7,0,1
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 08:46:00,rajagiriya,Borella,1.7,8,11
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 08:46:15,Borella,Senbreejat,2.0,6,7
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 08:57:00,Senbreejat,Kollupitiya,2.4,3,13
389,2025-02-03 05:59:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 09:05:00,Kollupitiya,,0.0,0,15
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:06:20,Kollupitiya,Senbreejat,2.4,0,0
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:14:20,Senbreejat,Borella,2.0,0,0
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:21:00,Borella,rajagiriya,1.7,1,0
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:21:15,rajagiriya,Athukotte,1.7,1,1
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:26:40,Athukotte,Battaramulla,1.2,0,1
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:30:40,Battaramulla,Koswatta,1.5,0,0
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:35:40,Koswatta,Malabe,3.1,0,0
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:46:00,Malabe,Pittugala,2.3,0,0
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:53:40,Pittugala,Kothalawala,1.8,0,0
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 10:59:40,Kothalawala,Kaduwela,1.7,0,0
390,2025-02-03 10:21:00,weekday,none,1,177 - Kollupitiya - Kaduwela,2025-02-03 11:05:20,Kaduwela,,0.0,0,0
391,2025-02-03 12:45:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 12:10:20,Kaduwela,Kothalawala,1.7,0,0
391,2025-02-03 12:45:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 12:16:00,Kothalawala,Pittugala,1.8,0,0
391,2025-02-03 12:45:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 12:22:00,Pittugala,Malabe,2.3,0,0
391,2025-02-03 12:45:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 12:29:40,Malabe,Koswatta,3.1,0,0
391,2025-02-03 12:45:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 12:40:00,Koswatta,Battaramulla,1.5,0,0
391,2025-02-03 12:45:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 12:45:00,Battaramulla,Athukotte,1.2,3,0
391,2025-02-03 12:45:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 12:49:00,Athukotte,rajagiriya,1.7,0,0
391,2025-02-03 12:45:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 12:54:40,rajagiriya,Borella,1.7,0,0
391,2025-02-03 12:45:00,weekday,none,0,177 - Kaduwela - Kollupitiya,2025-02-03 13:00:20,Borella,Senbreejat,2.0,0,1
